tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,sentiment
4081,116686,True,Tue Oct 31 23:07:07 +0000 2017,@115911 how much for the iPhone x with the jump? I’m not spending $200 plus on a phone 😂 sry,4080,,negative
4083,116687,True,Tue Oct 31 23:06:51 +0000 2017,@115911 @116688 The code doesn't work and I was just charged for a movie 😡,4082,4084.0,negative
4084,115911,True,Tue Oct 31 12:00:02 +0000 2017,"The movie’s on us. The screams are all yours 😱

Get a free Halloween movie rental from @116688 &amp; #TMobileTuesdays. https://t.co/KTSXk2hcnM","4083,4085,4086,4087",,negative
4089,116689,True,Tue Oct 31 23:06:20 +0000 2017,@115911 @116690 I need my pic to upload,4088,4090.0,positive
4090,115911,True,Tue Oct 31 16:18:45 +0000 2017,"@116690 We're always here to help, and only a DM away! Just let us know what you need and we'll assist :) *JohnWard",4089,4091.0,positive
4091,116690,True,Tue Oct 31 16:16:59 +0000 2017,@115911 Don't get me wrong I appreciate the effort but the app is getting too hard to use for what uselessness I get out of it,"4090,4092",4093.0,negative
4093,115911,True,Tue Oct 31 15:44:57 +0000 2017,@116690 All of the prizes are located in our #TMobileTuesdays app! Hopefully next week will have you falling head over heels. *JamieK,"4091,4094",1968.0,positive
1968,116690,True,Tue Oct 31 15:43:19 +0000 2017,"@115911 Where's the prizes, this T-Mobile Tuesday things starting to suck scratch that it's been sucking!",4093,1952.0,negative
4096,116692,True,Sun Nov 26 00:43:57 +0000 2017,@ATVIAssist @116691 HELP ME HELLO?,,4095.0,negative
4097,116693,True,Sun Nov 26 02:40:03 +0000 2017,@ATVIAssist @116691 Lol,,4095.0,positive
4098,116693,True,Sun Nov 26 02:39:58 +0000 2017,@ATVIAssist @116691  https://t.co/14BrqcOhlE,,4095.0,positive
4099,116691,True,Mon Nov 20 12:46:50 +0000 2017,"@ATVIAssist Reported, also posted advice to help some others who are crashing no doubt due to using “Extra” settings https://t.co/WpDisp7oMb
@115765",4095,4100.0,negative
4102,116691,True,Sat Nov 18 00:16:11 +0000 2017,"@115765 @116694 Game was great on PC last night. Today’s small updates have ruined it. Not as smooth on the mouse, directx crashes. Top leaderboard player loses his points when it crashes….",4100,4103.0,negative
4103,115765,True,Fri Nov 17 20:42:41 +0000 2017,"STATUS UPDATE: As mentioned yesterday afternoon, the game update on console last night improved Gamebattles matchmaking on Dedicated Servers. Continuing testing on all platforms and generating fixes. Be on the lookout for upcoming Game Updates.","4104,4105,4106,4107,4108,4109,4110,4111,4112,4113,4114,4115,4116,4117,4118,4119,4120,4121,4122,4123,4124,4125,4126,4127,4128,4129,4130,4131,4132,4133,4134,4135,4136,4137,4138,4139,4140,4102,4141,4142,4143,4144,4145,4146,4147,4148,4149,4150",4151.0,positive
4151,115765,True,Thu Nov 16 23:22:37 +0000 2017,"STATUS UPDATE: Global Dedicated Server support remains active. Continuing Gamebattles testing with an update tonight. HQ tests in progress around the world, and you may find yourself in a fully populated HQ. If not, you can still invite friends into your HQ. More intel to come.","4152,4153,4154,4155,4156,4157,4158,4159,4160,4161,4162,4163,4164,4165,4166,4167,4168,4169,4170,4171,4172,4173,4174,4175,4176,4177,4178,4179,4180,4181,4182,4183,4184,4185,4186,4187,4188,4189,4103,4190,4191,4192,4193,4194,4195,4196,4197,4198,4199,4200,4201,4202,4203,4204",,positive
4206,116692,True,Sun Nov 26 00:44:10 +0000 2017,@ATVIAssist @116695 HELP ME HELLO??,,4205.0,negative
4207,116695,True,Sat Nov 25 23:42:17 +0000 2017,"@115765 @ATVIAssist @115766 having issues with my game WWII, from missing attachments for guns, blank lobby screens. Are any of the disc defected. Bought mine from tesco £36 https://t.co/dRjAlXTgCx",4205,,negative
4209,116692,True,Sun Nov 26 00:44:34 +0000 2017,@ATVIAssist @116696 HELP ME IVE TWEETED U LIKE 10 TIMES,,4208.0,negative
4210,116696,True,Sun Nov 19 15:21:32 +0000 2017,"@116697 @116698 @115765 I don't mean to sound out of hand but what do you mean ""If there"" it's clear to differentiate whom dedicates themselves and those who have cheated. Max level with 100 and 200 games played? @ATVIAssist","4208,4211",4212.0,negative
4212,116697,True,Sun Nov 19 12:42:00 +0000 2017,Help @116698 @115765 We are dropping places due to boosters. Please can you rectify the leaderboards. Many thanks https://t.co/AGFV0iuwCy,"4213,4210,4214",,negative
4216,116699,True,Tue Oct 31 23:06:40 +0000 2017,@VirginTrains Are the passengers still stuck,4215,1193.0,negative
4218,116700,True,Tue Oct 31 23:12:04 +0000 2017,"Everyone: Flying sucks on halloween.
@SouthwestAir: we got you, fam. https://t.co/wyuYiy3buh",4217,,negative
4220,116701,True,Tue Oct 31 04:28:18 +0000 2017,Hmmm. How do I add points to my RR when a reservation was not made by me? I do hope they can be tacked on! 😍😘🎃 @SouthwestAir,"4219,4221",,negative
4223,116702,True,Tue Oct 31 23:08:18 +0000 2017,@SouthwestAir thanks for letting us be 10! https://t.co/77LkhO370D,4222,,positive
4225,116703,True,Tue Oct 31 23:10:04 +0000 2017,Thank you @SouthwestAir for making my 6 hour  flight smooth from DCA to SFO and your fall spirit 🌻 https://t.co/qVDeov0gYR,4224,,positive
4227,116704,True,Tue Oct 31 23:09:36 +0000 2017,Hey @SouthwestAir you have a future employee ready to bring the @116705 737 Max in. #transfarency #IFlySWA #HappyHalloween17 https://t.co/l6l2wQsx5v,4226,,positive
4229,116706,True,Tue Oct 31 21:56:23 +0000 2017,when you board a plane and they tell you to pick a whole row to yourself ❤️ @SouthwestAir,4228,,positive
4231,116707,True,Tue Oct 31 23:13:51 +0000 2017,@SouthwestAir It's the only way/airline I fly!,,4230.0,positive
4232,116707,True,Tue Oct 31 23:08:32 +0000 2017,This is how I fly on Halloween @SouthwestAir https://t.co/LSMtsh4c6J,4230,,positive
4234,116708,True,Tue Oct 31 23:03:41 +0000 2017,".@SouthwestAir I didn’t get my points from my last flights, who should I contact about that?",4233,,negative
4236,116709,True,Tue Oct 31 23:00:42 +0000 2017,"So, just opened my guitar case to do a cover for you guys after getting home last night and my guitar is broken... wtf. @SouthwestAir","4235,4237,4238,4239,4240,4241",,negative
4243,116710,True,Tue Oct 31 02:40:56 +0000 2017,"@116711 @SouthwestAir So true, I love flying SW!",4242,4244.0,positive
4244,116711,True,Mon Oct 23 20:24:42 +0000 2017,"@SouthwestAir Every time I have flown on Southwest, the employees seemed happy and friendly. You don’t get that with the other airlines.","4245,4243",4246.0,positive
4295,116712,True,Tue Oct 31 22:56:04 +0000 2017,“We’re preparing for takeoff so tell them you love them and hang up. Or if you don’t love them just hang up.” - my @SouthwestAir attendant,4294,,positive
4297,116713,True,Tue Oct 31 22:57:43 +0000 2017,The @SouthwestAir social media people are A-1 😂😂😂 https://t.co/qCWS6Zg9I3,4296,,positive
4299,116714,True,Tue Oct 31 23:05:59 +0000 2017,@hulu_support Ok thanks.,,4298.0,positive
4300,116714,True,Mon Oct 30 01:36:20 +0000 2017,@hulu_support It was the last episode of season one. The final scene is incorrect. It’s from another episode.,4298,4301.0,negative
4302,116714,True,Sat Oct 28 04:19:33 +0000 2017,@hulu_support l’m watching episodes of Lost in Space and they are not complete. I compared them with ones on YouTube and parts are missing.,4301,,negative
4304,116715,True,Tue Oct 31 22:55:49 +0000 2017,"@GWRHelp Thankyou, I just mentioned it as I've got a ticket for that one &amp; was a bit worried it had disappeared off the timetable that's all.Cheers!",4303,4305.0,positive
4306,116715,True,Tue Oct 31 22:50:15 +0000 2017,"@GWRHelp Hi,just wondering why the 2345 sleeper isn't showing when I do a search for Paddington to Penzance on December 21st? Thanks",4305,,negative
4308,116717,True,Tue Oct 31 23:05:28 +0000 2017,@sprintcare @116716 Lol it just gets worse 😂,,4307.0,negative
4309,116716,True,Tue Oct 31 23:01:31 +0000 2017,Ugh @115714 stop being such a tease https://t.co/OA5gkGMduc,4307,,negative
4311,116718,True,Tue Oct 31 22:09:21 +0000 2017,@115714 Sprint always going the distance for you coast to coast and beyond,4310,4312.0,positive
4312,115714,True,Mon Oct 30 15:00:01 +0000 2017,Don't miss the chance to win a 2018 Jeep® Cherokee Overland! Follow and tweet #JustForYouSweepstakes https://t.co/0ln1IucU7E,"4311,4313,4314,4315,4316,4317,4318,4319,4320,4321,4322,4323,4324,4325,4326,4327,4328,4329,4330,4331,4332,4333,4334,4335,4336,4337,4338,4339,4340",,positive
4342,116719,True,Tue Oct 31 22:59:16 +0000 2017,Peeps my @Ask_Spectrum  is going up $50 next month. What are y'all using for over the air and cord cut?,4341,,negative
4344,116720,True,Wed Nov 22 09:53:40 +0000 2017,@AirAsiaSupport Tan khai wah. __email__ https://t.co/vngoPdEpTp,4343,4345.0,positive
4346,116720,True,Mon Nov 20 08:33:40 +0000 2017,@AirAsiaSupport Shown debited https://t.co/M7204q3u1m,4345,4347.0,negative
4348,116720,True,Thu Nov 16 09:54:23 +0000 2017,@AirAsiaSupport Pls check because my credit card got debited RM676.90 on 24/9/2017. Please take it seriously for this allegation.,4347,4349.0,negative
4353,116720,True,Wed Nov 15 09:19:39 +0000 2017,@AirAsiaSupport name correction my case number 494610,4349,,negative
4355,116721,True,Wed Nov 01 07:56:34 +0000 2017,@Tesco No. did not receive email nor phone call yesterday. It’s completely unacceptable. I’m going to work now so this is going to be problematic.,4357,4354.0,negative
4356,116721,True,Tue Oct 31 23:13:21 +0000 2017,@Tesco food delivery due between 9-10pm. Still not arrived. Customer services did not answer call. Services now closed. What should I do? https://t.co/xSuRPWAivN,4354,,negative
4359,116722,True,Tue Oct 31 23:02:32 +0000 2017,"@ChipotleTweets are you telling me these tortillas aren't fresh, becky?","4358,4360",4361.0,negative
4361,116722,True,Tue Oct 31 23:02:04 +0000 2017,@ChipotleTweets so where do the tortillas come from?,4359,4362.0,negative
4363,116722,True,Tue Oct 31 22:55:42 +0000 2017,why can't i get chips instead of a tortilla from @ChipotleTweets for free?,4362,,negative
4365,116723,True,Tue Oct 31 23:01:11 +0000 2017,Best chipotle costume ? @ChipotleTweets #chipotle https://t.co/tXbPy0L26R,4364,,positive
4367,116724,True,Tue Oct 31 23:00:34 +0000 2017,"$3 burritos at @ChipotleTweets  with costume??
Don't mind if I do! #stuffed",4366,,positive
4369,116725,True,Tue Oct 31 23:00:34 +0000 2017,I know Halloween is supposed to be scary but a piece of bone in my chicken is a little too far @ChipotleTweets https://t.co/PZLZQ3a5p3,"4368,4370",,negative
4372,116726,True,Tue Oct 31 23:00:08 +0000 2017,The only reason to spend thousands on a fursuit! $3 burritos at @ChipotleTweets !!!! https://t.co/d4wWK5BEmk,"4371,4373",,negative
4375,116727,True,Tue Oct 31 23:00:08 +0000 2017,"@ChipotleTweets For the boorito offer, if you order half steak, half chicken and then extra steak, it would still be $3, right?",4374,,neutral
4377,116728,True,Tue Oct 31 23:00:08 +0000 2017,"@ChipotleTweets The $3 burrito is cool, but can I order online w/o being redirected to the $3 burrito page or is this a Halloween prank?",4376,,negative
4379,116729,True,Tue Oct 31 23:00:02 +0000 2017,Went to @ChipotleTweets dressed up as Napoleon Dynamite and the line was out the door. So disappointed 😔,4378,,negative
4381,116730,True,Tue Oct 31 22:59:25 +0000 2017,@ChipotleTweets Update https://t.co/eiEltDWkcz,4380,4382.0,positive
4382,116730,True,Tue Oct 31 14:01:34 +0000 2017,Should I wear an inflatable cow costume to @ChipotleTweets in order to get a $3 burrito?,"4381,4383,4384",,negative
4386,116731,True,Tue Oct 31 23:11:41 +0000 2017,"@ChipotleTweets Thanks for your help, Becky.",,4385.0,positive
4387,116731,True,Tue Oct 31 22:58:21 +0000 2017,@ChipotleTweets I ordered chips but they forgot to put it in my bag.... now I’m sad.. a sad cone https://t.co/6nIx4BEqHm,4385,,negative
4389,116732,True,Tue Oct 31 22:57:56 +0000 2017,@ChipotleTweets I need limes!,4388,,negative
4391,116692,True,Sun Nov 26 00:44:53 +0000 2017,@ATVIAssist @116733 HELP ME HELLOOOOO,,4390.0,negative
4392,116734,True,Sun Nov 26 01:19:58 +0000 2017,@ATVIAssist @116733 I’ve done that too but I get the code 102780,,4390.0,negative
4393,116733,True,Sun Nov 26 01:07:56 +0000 2017,@ATVIAssist Well I️ tried that yet it still doesn’t work I’ve unplugged my console reinstalled the game and everything still giving me the same thing.,,4390.0,negative
4394,116733,True,Sat Nov 25 23:22:47 +0000 2017,@ATVIAssist It still keeps giving me the same message.,4390,4395.0,negative
4397,116733,True,Sat Nov 25 21:56:21 +0000 2017,@ATVIAssist your game broke. I️ keep getting an update failure? Error code:1,4395,,negative
4399,116692,True,Sun Nov 26 00:45:12 +0000 2017,@ATVIAssist @116735 HELLO HELP ME REPLY TO DM,,4398.0,positive
4400,116735,True,Sun Nov 19 15:18:44 +0000 2017,Who Have WW2 Code? DM Me! @115766 @517,4398,,positive
4402,116736,True,Sun Nov 26 00:06:04 +0000 2017,"@ATVIAssist Thank you for the reply, appreciate it.",,4401.0,positive
4403,116736,True,Sun Nov 19 15:16:37 +0000 2017,@115765 fix Pointe Du Hoc please,4401,,negative
4405,116692,True,Sun Nov 26 00:45:24 +0000 2017,@ATVIAssist @116737 REPLY TO DM LOL HELLO,4407,4404.0,positive
4407,116737,True,Sun Nov 26 01:03:14 +0000 2017,@116692 @ATVIAssist Wym,4408,4405.0,positive
4408,116692,True,Sun Nov 26 01:38:56 +0000 2017,@116737 @ATVIAssist They're the most awful support team they don't give a fuck about the players and don't actually help with anything,,4407.0,negative
4406,116737,True,Sat Nov 25 23:41:53 +0000 2017,@115765 when u gonna fix hq for xbox,4404,,negative
4410,116739,True,Sun Nov 26 00:02:07 +0000 2017,@ATVIAssist @116738 When though that’s what we all want to know,,4409.0,negative
4411,116740,True,Sun Nov 26 01:45:18 +0000 2017,@ATVIAssist @116738 Yes wonderful just like i did then a bit later i get kicked off error code 5,,4409.0,positive
4412,116738,True,Sun Nov 19 15:13:31 +0000 2017,"@ATVIAssist hey my headquarters still aren't populated, is there a fix for this","4409,4413,4414",,negative
4416,116741,True,Tue Oct 31 23:05:20 +0000 2017,This was a good idea in theory but now I have a tummy ache :(((( https://t.co/lnIneXSE3i,4415,,negative
4418,116742,True,Tue Oct 31 22:56:35 +0000 2017,@ChipotleTweets I was getting a BOOrito while your employees ordered Pizza Hut. Please tell me this is a Halloween trick to scare customers. https://t.co/cPQwzeL8uV,4417,,negative
4420,116743,True,Tue Oct 31 23:05:54 +0000 2017,@ChipotleTweets Definitely threw our plans out of whack. Maybe more communication next time...,4422,4419.0,negative
4421,116743,True,Tue Oct 31 22:56:23 +0000 2017,.@ChipotleTweets what's up with the app and online ordering being down?!!,4419,,negative
4424,116744,True,Tue Oct 31 23:02:33 +0000 2017,@ChipotleTweets I got a chicken Boorito with queso,4426,4423.0,positive
4425,116744,True,Tue Oct 31 22:55:59 +0000 2017,Thanks for the $3 Boorito™ @ChipotleTweets https://t.co/fN5bTwgvAg,4423,,positive
4360,116745,True,Tue Oct 31 23:11:09 +0000 2017,@116722 @ChipotleTweets Maybe they are just charging for the extra step to turn tortillas into chips?,4427,4359.0,negative
4427,116745,True,Tue Oct 31 23:11:28 +0000 2017,@116722 @ChipotleTweets You can get a tortilla on the side.,4428,4360.0,positive
4428,116722,True,Tue Oct 31 23:12:58 +0000 2017,"@116745 @ChipotleTweets hope, be on my side",4429,4427.0,positive
4429,116745,True,Wed Nov 01 14:58:02 +0000 2017,"@116722 @ChipotleTweets Just trying to offer a possible alternative, although I know it's not the same",,4428.0,neutral
